
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001541                       # Number of seconds simulated (Second)
simTicks                                   1541248968                       # Number of ticks simulated (Tick)
finalTick                                  1541248968                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.05                       # Real time elapsed on the host (Second)
hostTickRate                                254696157                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     807892                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   316768                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     563955                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2158613                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.126098                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.888022                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3747623                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      247                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3695692                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    247                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               335110                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            348614                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 145                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2071522                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.784047                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.573833                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    586913     28.33%     28.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    378730     18.28%     46.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    479619     23.15%     69.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    314545     15.18%     84.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    186837      9.02%     93.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     91100      4.40%     98.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     26133      1.26%     99.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      6729      0.32%     99.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       904      0.04%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                        12      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 9                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2071522                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    1367     51.78%     51.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     51.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     51.78% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     51.78% # attempts to use FU when none available (Count)
