
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001919                       # Number of seconds simulated (Second)
simTicks                                   1918820498                       # Number of ticks simulated (Tick)
finalTick                                  1918820498                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      7.52                       # Real time elapsed on the host (Second)
hostTickRate                                255208693                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     803152                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   254950                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     453898                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2303507                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.201686                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.832164                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3910525                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      335                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3842484                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1056                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               498087                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            490621                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 233                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2224786                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.727125                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.823009                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    775065     34.84%     34.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    439956     19.78%     54.61% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    367959     16.54%     71.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    264515     11.89%     83.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    166306      7.48%     90.52% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    105619      4.75%     95.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     70363      3.16%     98.43% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     22456      1.01%     99.44% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     12547      0.56%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2224786                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   17151     82.07%     82.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     82.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     82.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     82.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     82.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     82.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     82.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     82.07% # attempts to use FU when none available (Count)
