
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000757                       # Number of seconds simulated (Second)
simTicks                                    756505832                       # Number of ticks simulated (Tick)
finalTick                                   756505832                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.47                       # Real time elapsed on the host (Second)
hostTickRate                                116872638                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     799440                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   296138                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     527227                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2721245                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.419610                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.704419                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3582520                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      219                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3569111                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     11                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               169996                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            122700                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 117                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2506043                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.424202                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.167457                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    760770     30.36%     30.36% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    487302     19.45%     49.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    759437     30.30%     80.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    436751     17.43%     97.53% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                     57882      2.31%     99.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                      2798      0.11%     99.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                       594      0.02%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       476      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                        29      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                         4      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 9                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2506043                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                     560     70.44%     70.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     70.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     70.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     70.44% # attempts to use FU when none available (Count)
