
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000791                       # Number of seconds simulated (Second)
simTicks                                    790578068                       # Number of ticks simulated (Tick)
finalTick                                   790578068                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      5.68                       # Real time elapsed on the host (Second)
hostTickRate                                139087865                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     800788                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   337238                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     600400                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2843807                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.483548                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.674060                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3543149                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      132                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3523825                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    210                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               130525                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            161442                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  30                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2601099                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.354745                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.232456                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    878598     33.78%     33.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    525036     20.19%     53.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    760918     29.25%     83.22% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    288971     11.11%     94.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    133822      5.14%     99.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                      9710      0.37%     99.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      2398      0.09%     99.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      1392      0.05%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       227      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                        18      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                        8      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        1      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                12                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2601099                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    1248     73.15%     73.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     73.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     73.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     73.15% # attempts to use FU when none available (Count)
