
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000865                       # Number of seconds simulated (Second)
simTicks                                    864906789                       # Number of ticks simulated (Tick)
finalTick                                   864906789                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.01                       # Real time elapsed on the host (Second)
hostTickRate                                143839264                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     800776                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   318787                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     567550                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2074118                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.082019                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.924198                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         4001047                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      280                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3843194                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1634                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               588541                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            822222                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 178                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1933420                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.987770                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.212138                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    724389     37.47%     37.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    286548     14.82%     52.29% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    284944     14.74%     67.03% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    220098     11.38%     78.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    116736      6.04%     84.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    101176      5.23%     89.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     76095      3.94%     93.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     96074      4.97%     98.58% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     22487      1.16%     99.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                      4160      0.22%     99.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                      636      0.03%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                       68      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        9      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                12                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               1933420                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   33907     88.63%     88.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     88.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     88.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     88.63% # attempts to use FU when none available (Count)
