
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000668                       # Number of seconds simulated (Second)
simTicks                                    668325798                       # Number of ticks simulated (Tick)
finalTick                                   668325798                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      7.19                       # Real time elapsed on the host (Second)
hostTickRate                                 92923721                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     803860                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   266520                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     474498                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2273218                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.185885                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.843252                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3707747                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      212                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3677562                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     80                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               295203                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            265626                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 110                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2077038                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.770580                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.771322                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    773497     37.24%     37.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    258254     12.43%     49.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    334536     16.11%     65.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    334411     16.10%     81.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    226117     10.89%     92.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     79418      3.82%     96.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     51131      2.46%     99.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     18740      0.90%     99.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       929      0.04%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                         3      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                        2      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                10                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2077038                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                     959     24.10%     24.10% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     24.10% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     24.10% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     24.10% # attempts to use FU when none available (Count)
