
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000805                       # Number of seconds simulated (Second)
simTicks                                    805333452                       # Number of ticks simulated (Tick)
finalTick                                   805333452                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.13                       # Real time elapsed on the host (Second)
hostTickRate                                131476702                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     801812                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   312943                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     557146                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2255837                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.176818                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.849749                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3768364                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      211                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3724535                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    217                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               355819                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            253050                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 109                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2092612                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.779850                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.993023                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    821860     39.27%     39.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    323708     15.47%     54.74% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    299228     14.30%     69.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    252674     12.07%     81.12% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    160638      7.68%     88.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     91361      4.37%     93.16% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     64213      3.07%     96.23% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     73999      3.54%     99.76% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      2905      0.14%     99.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                      1779      0.09%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                      247      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                10                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2092612                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   10742     73.16%     73.16% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     73.16% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     73.16% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     73.16% # attempts to use FU when none available (Count)
