
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001579                       # Number of seconds simulated (Second)
simTicks                                   1579174375                       # Number of ticks simulated (Tick)
finalTick                                  1579174375                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.41                       # Real time elapsed on the host (Second)
hostTickRate                                246547872                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     800788                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   299269                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     532802                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2526680                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.318110                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.758662                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3570526                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      117                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3547513                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    422                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               157900                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            190968                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  15                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2404583                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.475313                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.196997                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    660158     27.45%     27.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    540144     22.46%     49.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    753898     31.35%     81.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    313410     13.03%     94.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    128410      5.34%     99.64% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                      6620      0.28%     99.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      1129      0.05%     99.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       683      0.03%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       131      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2404583                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    1179     88.51%     88.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     88.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     88.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     88.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     88.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     88.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     88.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     88.51% # attempts to use FU when none available (Count)
