
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000702                       # Number of seconds simulated (Second)
simTicks                                    701915907                       # Number of ticks simulated (Tick)
finalTick                                   701915907                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.17                       # Real time elapsed on the host (Second)
hostTickRate                                113764238                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     808916                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   310680                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     553117                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          1966152                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.025696                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.974948                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3885235                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      310                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3776316                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1228                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               472773                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            715559                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 208                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1804733                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.092451                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.232714                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    645191     35.75%     35.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    278465     15.43%     51.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    211675     11.73%     62.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    236278     13.09%     76.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    115617      6.41%     82.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    142458      7.89%     90.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     78246      4.34%     94.64% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     59315      3.29%     97.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     33375      1.85%     99.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                      2234      0.12%     99.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                     1676      0.09%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                       74      0.00%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                      129      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                12                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               1804733                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   26557     84.85%     84.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     84.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     84.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     84.85% # attempts to use FU when none available (Count)
