
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001287                       # Number of seconds simulated (Second)
simTicks                                   1287410000                       # Number of ticks simulated (Tick)
finalTick                                  1287410000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.49                       # Real time elapsed on the host (Second)
hostTickRate                                198428888                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     807252                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   295448                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     525999                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2574821                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.343224                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.744477                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3575239                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      117                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3550931                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    523                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               162613                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            199576                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  15                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2436243                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.457544                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.211326                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    696096     28.57%     28.57% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    536937     22.04%     50.61% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    751966     30.87%     81.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    312325     12.82%     94.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    126803      5.20%     99.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                      8824      0.36%     99.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      1525      0.06%     99.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      1600      0.07%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       109      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                        50      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                        5      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        3      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                11                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2436243                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    1351     75.47%     75.47% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     75.47% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     75.47% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     75.47% # attempts to use FU when none available (Count)
