
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001289                       # Number of seconds simulated (Second)
simTicks                                   1288711000                       # Number of ticks simulated (Tick)
finalTick                                  1288711000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.84                       # Real time elapsed on the host (Second)
hostTickRate                                188280319                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     801492                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   280055                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     498593                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2577423                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.344582                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.743726                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3518817                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      131                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3503467                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     76                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               106205                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            135592                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  29                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2428282                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.442776                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.213630                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    716640     29.51%     29.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    512287     21.10%     50.61% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    762015     31.38%     81.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    298595     12.30%     94.29% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    127789      5.26%     99.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                      7574      0.31%     99.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      1933      0.08%     99.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       895      0.04%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       511      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                        42      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                        1      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                10                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2428282                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    1006     73.22%     73.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     73.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     73.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     73.22% # attempts to use FU when none available (Count)
