
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000742                       # Number of seconds simulated (Second)
simTicks                                    741501750                       # Number of ticks simulated (Tick)
finalTick                                   741501750                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.44                       # Real time elapsed on the host (Second)
hostTickRate                                115101096                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     807248                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   297549                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     529740                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2966008                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.547297                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.646288                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3499402                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      128                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3487433                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     16                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                86774                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            103961                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  26                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2706464                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.288557                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.250681                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1003632     37.08%     37.08% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    531583     19.64%     56.72% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    738564     27.29%     84.01% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    280793     10.37%     94.39% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    132425      4.89%     99.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     12951      0.48%     99.76% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      4112      0.15%     99.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      2024      0.07%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       372      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                         8      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 9                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2706464                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                     606     60.72%     60.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     60.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     60.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     60.72% # attempts to use FU when none available (Count)
