
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000922                       # Number of seconds simulated (Second)
simTicks                                    921509680                       # Number of ticks simulated (Tick)
finalTick                                   921509680                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      7.00                       # Real time elapsed on the host (Second)
hostTickRate                                131557844                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     799436                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   273659                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     487207                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2025297                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.056550                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.946476                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3880502                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      273                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3774325                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    902                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               468019                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            661008                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 171                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1888426                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.998662                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.170745                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    638337     33.80%     33.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    373271     19.77%     53.57% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    258416     13.68%     67.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    194351     10.29%     77.54% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    159062      8.42%     85.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     73493      3.89%     89.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     82816      4.39%     94.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     68880      3.65%     97.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     39800      2.11%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               1888426                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   15703     80.29%     80.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     80.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     80.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     80.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     80.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     80.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     80.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     80.29% # attempts to use FU when none available (Count)
