
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001052                       # Number of seconds simulated (Second)
simTicks                                   1052356212                       # Number of ticks simulated (Tick)
finalTick                                  1052356212                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.09                       # Real time elapsed on the host (Second)
hostTickRate                                172796719                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     807888                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   314750                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     560362                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          1892728                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.987392                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.012769                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3973786                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      247                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3823148                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1463                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               561292                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            773017                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 145                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1783206                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.143974                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.109347                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    572436     32.10%     32.10% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    225639     12.65%     44.76% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    319476     17.92%     62.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    238029     13.35%     76.02% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    180086     10.10%     86.12% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     67855      3.81%     89.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     95394      5.35%     95.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     64482      3.62%     98.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     17561      0.98%     99.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                      1860      0.10%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                      383      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        5      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                11                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               1783206                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   29831     87.16%     87.16% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     87.16% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     87.16% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     87.16% # attempts to use FU when none available (Count)
