
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002364                       # Number of seconds simulated (Second)
simTicks                                   2364113000                       # Number of ticks simulated (Tick)
finalTick                                  2364113000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.27                       # Real time elapsed on the host (Second)
hostTickRate                                377299558                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     800788                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   305922                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     544646                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2364114                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.233303                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.810831                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3533438                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      120                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3514163                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    165                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               120815                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            163993                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  18                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2278503                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.542312                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.195802                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    559370     24.55%     24.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    527017     23.13%     47.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    749194     32.88%     80.56% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    298742     13.11%     93.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    134138      5.89%     99.56% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                      6432      0.28%     99.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      1723      0.08%     99.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      1614      0.07%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       273      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2278503                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    1459     72.88%     72.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     72.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     72.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     72.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     72.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     72.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     72.88% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     72.88% # attempts to use FU when none available (Count)
