
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000954                       # Number of seconds simulated (Second)
simTicks                                    953539506                       # Number of ticks simulated (Tick)
finalTick                                   953539506                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.06                       # Real time elapsed on the host (Second)
hostTickRate                                157282480                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     801480                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   316180                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     562908                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2863483                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.493812                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.669428                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3494015                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      121                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3483411                       # Number of instructions issued (Count)
system.cpu.squashedInstsExamined                81393                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             95407                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  19                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2651009                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.313994                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.220970                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    949755     35.83%     35.83% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    510266     19.25%     55.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    742300     28.00%     83.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    312640     11.79%     94.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    130239      4.91%     99.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                      5225      0.20%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                       545      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                        38      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                         1      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2651009                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       5      4.31%      4.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      4.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      4.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      4.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      4.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      4.31% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      4.31% # attempts to use FU when none available (Count)
