
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001104                       # Number of seconds simulated (Second)
simTicks                                   1103603288                       # Number of ticks simulated (Tick)
finalTick                                  1103603288                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.11                       # Real time elapsed on the host (Second)
hostTickRate                                180753849                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     807892                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   313955                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     558948                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          1984899                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.035476                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.965740                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3692854                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      242                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3657897                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    233                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               280339                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            241411                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 140                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1862278                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.964206                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.731417                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    553254     29.71%     29.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    294225     15.80%     45.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    296298     15.91%     61.42% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    304556     16.35%     77.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    262569     14.10%     91.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    104681      5.62%     97.49% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     43862      2.36%     99.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                      2262      0.12%     99.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       437      0.02%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                       117      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                       15      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        2      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                11                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               1862278                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    1459     39.36%     39.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     39.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     39.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     39.36% # attempts to use FU when none available (Count)
