
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001323                       # Number of seconds simulated (Second)
simTicks                                   1322510496                       # Number of ticks simulated (Tick)
finalTick                                  1322510496                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.15                       # Real time elapsed on the host (Second)
hostTickRate                                215028861                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     798412                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   311667                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     554873                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2378617                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.240869                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.805887                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3652099                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      229                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3632310                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    131                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               239572                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            162036                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 127                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2250161                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.614244                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.712462                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    840617     37.36%     37.36% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    429057     19.07%     56.43% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    347998     15.47%     71.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    258657     11.50%     83.39% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    219157      9.74%     93.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     93100      4.14%     97.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     44872      1.99%     99.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     13788      0.61%     99.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      2836      0.13%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                        68      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                       11      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                10                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2250161                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                     372     14.37%     14.37% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     14.37% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     14.37% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     14.37% # attempts to use FU when none available (Count)
