
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000735                       # Number of seconds simulated (Second)
simTicks                                    735304626                       # Number of ticks simulated (Tick)
finalTick                                   735304626                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.63                       # Real time elapsed on the host (Second)
hostTickRate                                110824203                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     801488                       # Number of bytes of host memory used (Byte)
simInsts                                      1916896                       # Number of instructions simulated (Count)
simOps                                        3412735                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   288908                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     514356                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          2208123                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.151926                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.868111                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3685230                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      212                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3667907                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    158                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               272701                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            133874                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 110                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2027824                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.808790                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.984975                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    783740     38.65%     38.65% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    320738     15.82%     54.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    271320     13.38%     67.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    249895     12.32%     80.17% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    155844      7.69%     87.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    100404      4.95%     92.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     96008      4.73%     97.54% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     46130      2.27%     99.82% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      3376      0.17%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::9                       208      0.01%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::10                      161      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::11                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::12                        0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                10                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               2027824                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    4366     55.50%     55.50% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     55.50% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     55.50% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     55.50% # attempts to use FU when none available (Count)
